dataset,encode_thr_up,encode_thr_dn,encode_refractory,encode_interpfact,firing_rate,svm_score,svm_score_baseline,fold
5_class,0.5,0.5,1.0,5.0,124.43354166666667,0.6201904761904762,0.31352380952380954,1.0
5_class,0.5,0.5,1.0,5.0,124.34946428571428,0.6845714285714286,0.31961904761904764,2.0
5_class,0.5,0.5,1.0,5.0,124.86616071428571,0.6476190476190476,0.3339047619047619,3.0
roshambo,0.5,0.5,1.0,5.0,115.03354166666665,0.786,0.5726666666666667,1.0
