dataset,encode_thr_up,encode_thr_dn,encode_refractory,encode_interpfact,firing_rate,svm_score,svm_score_baseline,fold
roshambo,1.5,1.5,0.0,5.0,23.934375,0.7426666666666667,0.5726666666666667,1.0
