dataset,encode_thr_up,encode_thr_dn,encode_refractory,encode_interpfact,firing_rate,svm_score,svm_score_baseline,fold
roshambo,2.0,2.0,10.0,5.0,8.457083333333335,0.726,0.5726666666666667,1.0
