dataset,encode_thr_up,encode_thr_dn,encode_refractory,encode_interpfact,firing_rate,svm_score,svm_score_baseline,fold
roshambo,0.4,0.4,0.0,5.0,169.40427083333333,0.7833333333333333,0.5726666666666667,1.0
