dataset,encode_thr_up,encode_thr_dn,encode_refractory,encode_interpfact,firing_rate,svm_score,svm_score_baseline,fold
roshambo,0.01,0.01,10.0,5.0,49.55375,0.3446666666666667,0.5726666666666667,1.0
